1629961670,460,2022-08-22 00:58:03.253037
1629961346,460,2022-08-22 00:58:03.253037
1629961208,460,2022-08-22 00:58:03.253037
1629960970,470,2022-08-22 00:58:03.253037
1629960717,470,2022-08-22 00:58:03.253037
1629942597,460,2022-08-22 00:58:03.253037
1629941386,380,2022-08-22 00:58:03.253037
1629922970,460,2022-08-22 00:58:03.253037
1629922753,460,2022-08-22 00:58:03.253037
1629922544,470,2022-08-22 00:58:03.253037
1629922373,470,2022-08-22 00:58:03.253037
1629919819,370,2022-08-22 00:58:03.253037
1629919374,400,2022-08-22 00:58:03.253037
1629900846,510,2022-08-22 00:58:03.253037
1629898928,460,2022-08-22 00:58:03.253037
1629898716,460,2022-08-22 00:58:03.253037
1629898506,470,2022-08-22 00:58:03.253037
1629898284,470,2022-08-22 00:58:03.253037
1629896873,460,2022-08-22 00:58:03.253037
1629896679,460,2022-08-22 00:58:03.253037
1629896514,470,2022-08-22 00:58:03.253037
1629896229,470,2022-08-22 00:58:03.253037
1629888937,500,2022-08-22 00:58:03.253037
1629886961,440,2022-08-22 00:58:03.253037
1626722679,400,2022-08-22 00:59:57.275586
1629964690,482,2022-08-22 00:59:57.275586
1629962192,460,2022-08-22 00:59:57.275586
1629961920,470,2022-08-22 00:59:57.275586
1629961670,460,2022-08-22 00:59:57.275586
1629961346,460,2022-08-22 00:59:57.275586
1629961208,460,2022-08-22 00:59:57.275586
1629960970,470,2022-08-22 00:59:57.275586
1629960717,470,2022-08-22 00:59:57.275586
1629942597,460,2022-08-22 00:59:57.275586
1629941386,380,2022-08-22 00:59:57.275586
1629922970,460,2022-08-22 00:59:57.275586
1629922753,460,2022-08-22 00:59:57.275586
1629922544,470,2022-08-22 00:59:57.275586
1629922373,470,2022-08-22 00:59:57.275586
1629919819,370,2022-08-22 00:59:57.275586
1629919374,400,2022-08-22 00:59:57.275586
1629900846,510,2022-08-22 00:59:57.275586
1629898928,460,2022-08-22 00:59:57.275586
1629898716,460,2022-08-22 00:59:57.275586
1629898506,470,2022-08-22 00:59:57.275586
1629898284,470,2022-08-22 00:59:57.275586
1629896873,460,2022-08-22 00:59:57.275586
1629896679,460,2022-08-22 00:59:57.275586
1629896514,470,2022-08-22 00:59:57.275586
1629896229,470,2022-08-22 00:59:57.275586
1629888937,500,2022-08-22 00:59:57.275586
1629886961,440,2022-08-22 00:59:57.275586
1626722679,400,2022-08-22 01:03:06.494219
1629964690,482,2022-08-22 01:03:06.494219
1629962192,460,2022-08-22 01:03:06.494219
1629961920,470,2022-08-22 01:03:06.494219
1629961670,460,2022-08-22 01:03:06.494219
1629961346,460,2022-08-22 01:03:06.494219
1629961208,460,2022-08-22 01:03:06.494219
1629960970,470,2022-08-22 01:03:06.494219
1629960717,470,2022-08-22 01:03:06.494219
1629942597,460,2022-08-22 01:03:06.494219
1629941386,380,2022-08-22 01:03:06.494219
1629922970,460,2022-08-22 01:03:06.494219
1629922753,460,2022-08-22 01:03:06.494219
1629922544,470,2022-08-22 01:03:06.494219
1629922373,470,2022-08-22 01:03:06.494219
1629919819,370,2022-08-22 01:03:06.494219
1629919374,400,2022-08-22 01:03:06.494219
1629900846,510,2022-08-22 01:03:06.494219
1629898928,460,2022-08-22 01:03:06.494219
1629898716,460,2022-08-22 01:03:06.494219
1629898506,470,2022-08-22 01:03:06.494219
1629898284,470,2022-08-22 01:03:06.494219
1629896873,460,2022-08-22 01:03:06.494219
1629896679,460,2022-08-22 01:03:06.494219
1629896514,470,2022-08-22 01:03:06.494219
1629896229,470,2022-08-22 01:03:06.494219
1629888937,500,2022-08-22 01:03:06.494219
1629886961,440,2022-08-22 01:03:06.494219
1630175715,400,2022-08-23 15:09:16.262426
1629535992,400,2022-08-23 15:09:16.262426
1630149612,125,2022-08-23 15:09:16.262426
1630148259,13,2022-08-23 15:09:16.262426
1630149467,60,2022-08-23 15:09:16.262426
1630149852,300,2022-08-23 15:09:16.262426
1630149401,150,2022-08-23 15:09:16.262426
1630149297,60,2022-08-23 15:09:16.262426
1630151297,425,2022-08-23 15:09:16.262426
1630148085,450,2022-08-23 15:09:16.262426
1630145573,400,2022-08-23 15:09:16.262426
1630175715,400,2022-08-23 15:13:00.299712
1630175715,400,2022-08-23 15:14:22.483052
1629535992,400,2022-08-23 15:14:22.483052
1630149612,125,2022-08-23 15:14:22.483052
1630148259,13,2022-08-23 15:14:22.483052
1630149467,60,2022-08-23 15:14:22.483052
1630149852,300,2022-08-23 15:14:22.483052
1630149401,150,2022-08-23 15:14:22.483052
1630149297,60,2022-08-23 15:14:22.483052
1630151297,425,2022-08-23 15:14:22.483052
1630175715,400,2022-08-23 15:20:50.282026
1629535992,400,2022-08-23 15:20:50.282026
1630342379,370,2022-08-24 19:28:28.582850
1630341228,400,2022-08-24 19:28:28.582850
1630338170,400,2022-08-24 19:28:28.582850
1630317359,400,2022-08-24 19:28:28.582850
1630305673,425,2022-08-24 19:28:28.582850
1630282787,60,2022-08-24 19:28:28.582850
1630282960,125,2022-08-24 19:28:28.582850
1630282608,385,2022-08-24 19:28:28.582850
1630283175,300,2022-08-24 19:28:28.582850
1630342379,370,2022-08-24 19:44:54.104415
1630341228,400,2022-08-24 19:44:54.104415
1630338170,400,2022-08-24 19:44:54.104415
1630317359,400,2022-08-24 19:44:54.104415
1630305673,425,2022-08-24 19:44:54.104415
1630282787,60,2022-08-24 19:44:54.104415
1630282960,125,2022-08-24 19:44:54.104415
1630282608,385,2022-08-24 19:44:54.104415
1630283175,300,2022-08-24 19:44:54.104415
1630285163,463,2022-08-24 19:44:54.104415
1630282725,150,2022-08-24 19:44:54.104415
1630281421,450,2022-08-24 19:44:54.104415
1630282627,60,2022-08-24 19:44:54.104415
1630271032,472,2022-08-24 19:44:54.104415
1612539192,5,2022-08-24 19:44:54.104415
1630267544,395,2022-08-24 19:44:54.104415
1630267543,410,2022-08-24 19:44:54.104415
1630267370,370,2022-08-24 19:44:54.104415
1630267289,395,2022-08-24 19:44:54.104415
1630267075,420,2022-08-24 19:44:54.104415
1630266997,395,2022-08-24 19:44:54.104415
1630266903,345,2022-08-24 19:44:54.104415
1630266799,420,2022-08-24 19:44:54.104415
1630266714,420,2022-08-24 19:44:54.104415
1630266600,420,2022-08-24 19:44:54.104415
1598339796,450,2022-08-24 19:44:54.104415
1630259166,500,2022-08-24 19:44:54.104415
1630258974,500,2022-08-24 19:44:54.104415
1630252451,395,2022-08-24 19:44:54.104415
1630229331,410,2022-08-24 19:44:54.104415
1630224884,330,2022-08-24 19:44:54.104415
1630175715,400,2022-08-24 19:44:54.104415
1630148259,13,2022-08-24 19:44:54.104415
1630151297,425,2022-08-24 19:44:54.104415
1630148085,450,2022-08-24 19:44:54.104415
1630142661,420,2022-08-24 19:44:54.104415
1630131277,420,2022-08-24 19:44:54.104415
1630131151,395,2022-08-24 19:44:54.104415
1630131056,370,2022-08-24 19:44:54.104415
1630353222,399,2022-08-24 19:44:54.104415
1630342379,370,2022-08-24 20:01:55.379108
1630341228,400,2022-08-24 20:01:55.379108
1630338170,400,2022-08-24 20:01:55.379108
1630317359,400,2022-08-24 20:01:55.379108
1630305673,425,2022-08-24 20:01:55.379108
1630282787,60,2022-08-24 20:01:55.379108
1630282960,125,2022-08-24 20:01:55.379108
1630282608,385,2022-08-24 20:01:55.379108
1630283175,300,2022-08-24 20:01:55.379108
1630285163,463,2022-08-24 20:01:55.379108
1630282725,150,2022-08-24 20:01:55.379108
1630281421,450,2022-08-24 20:01:55.379108
1630282627,60,2022-08-24 20:01:55.379108
1630271032,472,2022-08-24 20:01:55.379108
1612539192,5,2022-08-24 20:01:55.379108
1630267544,395,2022-08-24 20:01:55.379108
1630267543,410,2022-08-24 20:01:55.379108
1630267370,370,2022-08-24 20:01:55.379108
1630267289,395,2022-08-24 20:01:55.379108
1630267075,420,2022-08-24 20:01:55.379108
1630266997,395,2022-08-24 20:01:55.379108
1630266903,345,2022-08-24 20:01:55.379108
1630266799,420,2022-08-24 20:01:55.379108
1630266714,420,2022-08-24 20:01:55.379108
1630266600,420,2022-08-24 20:01:55.379108
1598339796,450,2022-08-24 20:01:55.379108
1630259166,500,2022-08-24 20:01:55.379108
1630258974,500,2022-08-24 20:01:55.379108
1630252451,395,2022-08-24 20:01:55.379108
1630229331,410,2022-08-24 20:01:55.379108
1630224884,330,2022-08-24 20:01:55.379108
1630175715,400,2022-08-24 20:01:55.379108
1630148259,13,2022-08-24 20:01:55.379108
1630151297,425,2022-08-24 20:01:55.379108
1630148085,450,2022-08-24 20:01:55.379108
1630142661,420,2022-08-24 20:01:55.379108
1630131277,420,2022-08-24 20:01:55.379108
1630131151,395,2022-08-24 20:01:55.379108
1630131056,370,2022-08-24 20:01:55.379108
1630355330,398,2022-08-24 20:22:26.516392
1630342379,370,2022-08-24 20:22:26.516392
1630341228,400,2022-08-24 20:22:26.516392
1630338170,400,2022-08-24 20:22:26.516392
1630355330,398,2022-08-24 21:15:32.021897
1630342379,370,2022-08-24 21:15:32.021897
1630341228,400,2022-08-24 21:15:32.021897
1630338170,400,2022-08-24 21:15:32.021897
1630317359,400,2022-08-24 21:15:32.021897
1630305673,425,2022-08-24 21:15:32.021897
1630282787,60,2022-08-24 21:15:32.021897
1630282960,125,2022-08-24 21:15:32.021897
1630282608,385,2022-08-24 21:15:32.021897
1630283175,300,2022-08-24 21:15:32.021897
1630285163,463,2022-08-24 21:15:32.021897
1630282725,150,2022-08-24 21:15:32.021897
1630281421,450,2022-08-24 21:15:32.021897
1630282627,60,2022-08-24 21:15:32.021897
1630271032,472,2022-08-24 21:15:32.021897
1612539192,5,2022-08-24 21:15:32.021897
1630267544,395,2022-08-24 21:15:32.021897
1630267543,410,2022-08-24 21:15:32.021897
1630267370,370,2022-08-24 21:15:32.021897
1630267289,395,2022-08-24 21:15:32.021897
1630267075,420,2022-08-24 21:15:32.021897
1630266997,395,2022-08-24 21:15:32.021897
1630266903,345,2022-08-24 21:15:32.021897
1630266799,420,2022-08-24 21:15:32.021897
1630266714,420,2022-08-24 21:15:32.021897
1630266600,420,2022-08-24 21:15:32.021897
1598339796,450,2022-08-24 21:15:32.021897
1630259166,500,2022-08-24 21:15:32.021897
1630258974,500,2022-08-24 21:15:32.021897
1630252451,395,2022-08-24 21:15:32.021897
1630229331,410,2022-08-24 21:15:32.021897
1630224884,330,2022-08-24 21:15:32.021897
1630175715,400,2022-08-24 21:15:32.021897
1630148259,13,2022-08-24 21:15:32.021897
1630151297,425,2022-08-24 21:15:32.021897
1630148085,450,2022-08-24 21:15:32.021897
1630142661,420,2022-08-24 21:15:32.021897
1630131277,420,2022-08-24 21:15:32.021897
1630131151,395,2022-08-24 21:15:32.021897
